given_word,real_syllabification,attempted_syllabification,lev_dist,true_syl_count,attempted_syl_count
isolation,gos-sip-y,gos-sipy,1,3,2
caving,gos-sip-y,gos-sipy,1,3,2
unscaled,gos-sip-y,gos-sipy,1,3,2
stockbroker,gos-sip-y,gos-sipy,1,3,2
appliance,gos-sip-y,gos-sipy,1,3,2
tooth,gos-sip-y,gos-sipy,1,3,2
milord,gos-sip-y,gos-sipy,1,3,2
outrider,gos-sip-y,gos-sipy,1,3,2
ox,gos-sip-y,gos-sipy,1,3,2
flashlight,gos-sip-y,gos-sipy,1,3,2
brutish,gos-sip-y,gos-sipy,1,3,2
leggy,gos-sip-y,gos-sipy,1,3,2
scandalous,gos-sip-y,gos-sipy,1,3,2
malty,gos-sip-y,gos-sipy,1,3,2
affect,gos-sip-y,gos-sipy,1,3,2
skater,gos-sip-y,gos-sipy,1,3,2
inherent,gos-sip-y,gos-sipy,1,3,2
despite,gos-sip-y,gos-sipy,1,3,2
errant,gos-sip-y,gos-sipy,1,3,2
cooled,gos-sip-y,gos-sipy,1,3,2
folklore,gos-sip-y,gos-sipy,1,3,2
instrumentalist,gos-sip-y,gos-sipy,1,3,2
proctor,gos-sip-y,gos-sipy,1,3,2
elapse,gos-sip-y,gos-sipy,1,3,2
stargaze,gos-sip-y,gos-sipy,1,3,2
iguana,gos-sip-y,gos-sipy,1,3,2
raffia,gos-sip-y,gos-sipy,1,3,2
mirrored,gos-sip-y,gos-sipy,1,3,2
retaliate,gos-sip-y,gos-sipy,1,3,2
tranquil,gos-sip-y,gos-sipy,1,3,2
constitutional,gos-sip-y,gos-sipy,1,3,2
shrinkage,gos-sip-y,gos-sipy,1,3,2
universally,gos-sip-y,gos-sipy,1,3,2
duiker,gos-sip-y,gos-sipy,1,3,2
bombast,gos-sip-y,gos-sipy,1,3,2
commandment,gos-sip-y,gos-sipy,1,3,2
disgusted,gos-sip-y,gos-sipy,1,3,2
insouciant,gos-sip-y,gos-sipy,1,3,2
colloquially,gos-sip-y,gos-sipy,1,3,2
flinching,gos-sip-y,gos-sipy,1,3,2
laurel,gos-sip-y,gos-sipy,1,3,2
gazetteer,gos-sip-y,gos-sipy,1,3,2
crisp,gos-sip-y,gos-sipy,1,3,2
outline,gos-sip-y,gos-sipy,1,3,2
pitcher,gos-sip-y,gos-sipy,1,3,2
jailbird,gos-sip-y,gos-sipy,1,3,2
ponce,gos-sip-y,gos-sipy,1,3,2
rapture,gos-sip-y,gos-sipy,1,3,2
committal,gos-sip-y,gos-sipy,1,3,2
sticky,gos-sip-y,gos-sipy,1,3,2
yelp,gos-sip-y,gos-sipy,1,3,2
quartet,gos-sip-y,gos-sipy,1,3,2
spade,gos-sip-y,gos-sipy,1,3,2
undesirable,gos-sip-y,gos-sipy,1,3,2
revamp,gos-sip-y,gos-sipy,1,3,2
tackle,gos-sip-y,gos-sipy,1,3,2
spacer,gos-sip-y,gos-sipy,1,3,2
brushwork,gos-sip-y,gos-sipy,1,3,2
confidential,gos-sip-y,gos-sipy,1,3,2
waveguide,gos-sip-y,gos-sipy,1,3,2
rep,gos-sip-y,gos-sipy,1,3,2
textbook,gos-sip-y,gos-sipy,1,3,2
brusque,gos-sip-y,gos-sipy,1,3,2
lenient,gos-sip-y,gos-sipy,1,3,2
intent,gos-sip-y,gos-sipy,1,3,2
scatter,gos-sip-y,gos-sipy,1,3,2
prominence,gos-sip-y,gos-sipy,1,3,2
skipper,gos-sip-y,gos-sipy,1,3,2
hermetically,gos-sip-y,gos-sipy,1,3,2
supply,gos-sip-y,gos-sipy,1,3,2
puffed,gos-sip-y,gos-sipy,1,3,2
podgy,gos-sip-y,gos-sipy,1,3,2
duality,gos-sip-y,gos-sipy,1,3,2
customs,gos-sip-y,gos-sipy,1,3,2
rice,gos-sip-y,gos-sipy,1,3,2
mistimed,gos-sip-y,gos-sipy,1,3,2
carpentry,gos-sip-y,gos-sipy,1,3,2
continual,gos-sip-y,gos-sipy,1,3,2
fuchsia,gos-sip-y,gos-sipy,1,3,2
culpability,gos-sip-y,gos-sipy,1,3,2
mechanistic,gos-sip-y,gos-sipy,1,3,2
host,gos-sip-y,gos-sipy,1,3,2
qualify,gos-sip-y,gos-sipy,1,3,2
tempter,gos-sip-y,gos-sipy,1,3,2
roughshod,gos-sip-y,gos-sipy,1,3,2
benign,gos-sip-y,gos-sipy,1,3,2
prig,gos-sip-y,gos-sipy,1,3,2
observer,gos-sip-y,gos-sipy,1,3,2
exportability,gos-sip-y,gos-sipy,1,3,2
blizzard,gos-sip-y,gos-sipy,1,3,2
antechamber,gos-sip-y,gos-sipy,1,3,2
watchword,gos-sip-y,gos-sipy,1,3,2
mercilessly,gos-sip-y,gos-sipy,1,3,2
indent,gos-sip-y,gos-sipy,1,3,2
bushing,gos-sip-y,gos-sipy,1,3,2
transmit,gos-sip-y,gos-sipy,1,3,2
kickback,gos-sip-y,gos-sipy,1,3,2
straggle,gos-sip-y,gos-sipy,1,3,2
headed,gos-sip-y,gos-sipy,1,3,2
soundproof,gos-sip-y,gos-sipy,1,3,2
snapper,gos-sip-y,gos-sipy,1,3,2
depiction,gos-sip-y,gos-sipy,1,3,2
salsa,gos-sip-y,gos-sipy,1,3,2
palpitation,gos-sip-y,gos-sipy,1,3,2
tea,gos-sip-y,gos-sipy,1,3,2
stringed,gos-sip-y,gos-sipy,1,3,2
sweetheart,gos-sip-y,gos-sipy,1,3,2
caress,gos-sip-y,gos-sipy,1,3,2
cyberspace,gos-sip-y,gos-sipy,1,3,2
distribute,gos-sip-y,gos-sipy,1,3,2
gulf,gos-sip-y,gos-sipy,1,3,2
hold,gos-sip-y,gos-sipy,1,3,2
surveyor,gos-sip-y,gos-sipy,1,3,2
transcript,gos-sip-y,gos-sipy,1,3,2
betrayal,gos-sip-y,gos-sipy,1,3,2
astrologer,gos-sip-y,gos-sipy,1,3,2
evaporate,gos-sip-y,gos-sipy,1,3,2
keeping,gos-sip-y,gos-sipy,1,3,2
rain,gos-sip-y,gos-sipy,1,3,2
follicle,gos-sip-y,gos-sipy,1,3,2
heckler,gos-sip-y,gos-sipy,1,3,2
feckless,gos-sip-y,gos-sipy,1,3,2
inconclusive,gos-sip-y,gos-sipy,1,3,2
sneaky,gos-sip-y,gos-sipy,1,3,2
flake,gos-sip-y,gos-sipy,1,3,2
mushroom,gos-sip-y,gos-sipy,1,3,2
refute,gos-sip-y,gos-sipy,1,3,2
blowfly,gos-sip-y,gos-sipy,1,3,2
megalith,gos-sip-y,gos-sipy,1,3,2
lone,gos-sip-y,gos-sipy,1,3,2
bung,gos-sip-y,gos-sipy,1,3,2
prep,gos-sip-y,gos-sipy,1,3,2
wet,gos-sip-y,gos-sipy,1,3,2
radiogram,gos-sip-y,gos-sipy,1,3,2
maiden,gos-sip-y,gos-sipy,1,3,2
rugged,gos-sip-y,gos-sipy,1,3,2
unsigned,gos-sip-y,gos-sipy,1,3,2
tunnel,gos-sip-y,gos-sipy,1,3,2
flipping,gos-sip-y,gos-sipy,1,3,2
unconfined,gos-sip-y,gos-sipy,1,3,2
kaiser,gos-sip-y,gos-sipy,1,3,2
bridle,gos-sip-y,gos-sipy,1,3,2
lampoon,gos-sip-y,gos-sipy,1,3,2
alternatively,gos-sip-y,gos-sipy,1,3,2
methodology,gos-sip-y,gos-sipy,1,3,2
constraint,gos-sip-y,gos-sipy,1,3,2
spoon,gos-sip-y,gos-sipy,1,3,2
chipboard,gos-sip-y,gos-sipy,1,3,2
ragged,gos-sip-y,gos-sipy,1,3,2
postulation,gos-sip-y,gos-sipy,1,3,2
bubble,gos-sip-y,gos-sipy,1,3,2
washing,gos-sip-y,gos-sipy,1,3,2
dynast,gos-sip-y,gos-sipy,1,3,2
nor,gos-sip-y,gos-sipy,1,3,2
approve,gos-sip-y,gos-sipy,1,3,2
email,gos-sip-y,gos-sipy,1,3,2
montage,gos-sip-y,gos-sipy,1,3,2
leading,gos-sip-y,gos-sipy,1,3,2
iconography,gos-sip-y,gos-sipy,1,3,2
decanter,gos-sip-y,gos-sipy,1,3,2
baste,gos-sip-y,gos-sipy,1,3,2
infatuation,gos-sip-y,gos-sipy,1,3,2
covertly,gos-sip-y,gos-sipy,1,3,2
probationary,gos-sip-y,gos-sipy,1,3,2
malevolent,gos-sip-y,gos-sipy,1,3,2
gambling,gos-sip-y,gos-sipy,1,3,2
exclusivity,gos-sip-y,gos-sipy,1,3,2
dropped,gos-sip-y,gos-sipy,1,3,2
upcast,gos-sip-y,gos-sipy,1,3,2
crouch,gos-sip-y,gos-sipy,1,3,2
dissected,gos-sip-y,gos-sipy,1,3,2
stewing,gos-sip-y,gos-sipy,1,3,2
gore,gos-sip-y,gos-sipy,1,3,2
bailiff,gos-sip-y,gos-sipy,1,3,2
salutation,gos-sip-y,gos-sipy,1,3,2
infantry,gos-sip-y,gos-sipy,1,3,2
salon,gos-sip-y,gos-sipy,1,3,2
lettuce,gos-sip-y,gos-sipy,1,3,2
monocular,gos-sip-y,gos-sipy,1,3,2
redeploy,gos-sip-y,gos-sipy,1,3,2
shattered,gos-sip-y,gos-sipy,1,3,2
appendix,gos-sip-y,gos-sipy,1,3,2
primary,gos-sip-y,gos-sipy,1,3,2
embattle,gos-sip-y,gos-sipy,1,3,2
umbilicus,gos-sip-y,gos-sipy,1,3,2
archival,gos-sip-y,gos-sipy,1,3,2
afterwards,gos-sip-y,gos-sipy,1,3,2
schema,gos-sip-y,gos-sipy,1,3,2
defraud,gos-sip-y,gos-sipy,1,3,2
untwist,gos-sip-y,gos-sipy,1,3,2
spoilsport,gos-sip-y,gos-sipy,1,3,2
basalt,gos-sip-y,gos-sipy,1,3,2
pajamas,gos-sip-y,gos-sipy,1,3,2
unshod,gos-sip-y,gos-sipy,1,3,2
metaphysical,gos-sip-y,gos-sipy,1,3,2
blunderbuss,gos-sip-y,gos-sipy,1,3,2
chord,gos-sip-y,gos-sipy,1,3,2
emotional,gos-sip-y,gos-sipy,1,3,2
backstabbing,gos-sip-y,gos-sipy,1,3,2
stairhead,gos-sip-y,gos-sipy,1,3,2
pronunciation,gos-sip-y,gos-sipy,1,3,2
sheep,gos-sip-y,gos-sipy,1,3,2
hoarder,gos-sip-y,gos-sipy,1,3,2
queenly,gos-sip-y,gos-sipy,1,3,2
quern,gos-sip-y,gos-sipy,1,3,2
mitigation,gos-sip-y,gos-sipy,1,3,2
mace,gos-sip-y,gos-sipy,1,3,2
corvette,gos-sip-y,gos-sipy,1,3,2
carnivore,gos-sip-y,gos-sipy,1,3,2
dissociate,gos-sip-y,gos-sipy,1,3,2
skirmishing,gos-sip-y,gos-sipy,1,3,2
foothold,gos-sip-y,gos-sipy,1,3,2
phased,gos-sip-y,gos-sipy,1,3,2
gravel,gos-sip-y,gos-sipy,1,3,2
disagreeable,gos-sip-y,gos-sipy,1,3,2
lauded,gos-sip-y,gos-sipy,1,3,2
whimsical,gos-sip-y,gos-sipy,1,3,2
paralytic,gos-sip-y,gos-sipy,1,3,2
toothpaste,gos-sip-y,gos-sipy,1,3,2
cartographic,gos-sip-y,gos-sipy,1,3,2
stuff,gos-sip-y,gos-sipy,1,3,2
haunted,gos-sip-y,gos-sipy,1,3,2
warfare,gos-sip-y,gos-sipy,1,3,2
purity,gos-sip-y,gos-sipy,1,3,2
chide,gos-sip-y,gos-sipy,1,3,2
crossover,gos-sip-y,gos-sipy,1,3,2
usable,gos-sip-y,gos-sipy,1,3,2
undeniable,gos-sip-y,gos-sipy,1,3,2
inchoate,gos-sip-y,gos-sipy,1,3,2
beginner,gos-sip-y,gos-sipy,1,3,2
ordination,gos-sip-y,gos-sipy,1,3,2
nonfunctional,gos-sip-y,gos-sipy,1,3,2
precariously,gos-sip-y,gos-sipy,1,3,2
despair,gos-sip-y,gos-sipy,1,3,2
objector,gos-sip-y,gos-sipy,1,3,2
cheerio,gos-sip-y,gos-sipy,1,3,2
pest,gos-sip-y,gos-sipy,1,3,2
mortgagee,gos-sip-y,gos-sipy,1,3,2
scintillator,gos-sip-y,gos-sipy,1,3,2
strangeness,gos-sip-y,gos-sipy,1,3,2
tetra,gos-sip-y,gos-sipy,1,3,2
conquistador,gos-sip-y,gos-sipy,1,3,2
luck,gos-sip-y,gos-sipy,1,3,2
sketch,gos-sip-y,gos-sipy,1,3,2
booby,gos-sip-y,gos-sipy,1,3,2
xylophone,gos-sip-y,gos-sipy,1,3,2
squeaky,gos-sip-y,gos-sipy,1,3,2
lacking,gos-sip-y,gos-sipy,1,3,2
political,gos-sip-y,gos-sipy,1,3,2
fanciful,gos-sip-y,gos-sipy,1,3,2
steady,gos-sip-y,gos-sipy,1,3,2
minded,gos-sip-y,gos-sipy,1,3,2
pylon,gos-sip-y,gos-sipy,1,3,2
fee,gos-sip-y,gos-sipy,1,3,2
prowess,gos-sip-y,gos-sipy,1,3,2
weasel,gos-sip-y,gos-sipy,1,3,2
earring,gos-sip-y,gos-sipy,1,3,2
success,gos-sip-y,gos-sipy,1,3,2
contraception,gos-sip-y,gos-sipy,1,3,2
recur,gos-sip-y,gos-sipy,1,3,2
claustrophobic,gos-sip-y,gos-sipy,1,3,2
far,gos-sip-y,gos-sipy,1,3,2
semester,gos-sip-y,gos-sipy,1,3,2
beyond,gos-sip-y,gos-sipy,1,3,2
tremolo,gos-sip-y,gos-sipy,1,3,2
elven,gos-sip-y,gos-sipy,1,3,2
piracy,gos-sip-y,gos-sipy,1,3,2
stupefaction,gos-sip-y,gos-sipy,1,3,2
unlimited,gos-sip-y,gos-sipy,1,3,2
miracle,gos-sip-y,gos-sipy,1,3,2
commute,gos-sip-y,gos-sipy,1,3,2
deltoid,gos-sip-y,gos-sipy,1,3,2
database,gos-sip-y,gos-sipy,1,3,2
public,gos-sip-y,gos-sipy,1,3,2
belting,gos-sip-y,gos-sipy,1,3,2
box,gos-sip-y,gos-sipy,1,3,2
utterance,gos-sip-y,gos-sipy,1,3,2
incredulously,gos-sip-y,gos-sipy,1,3,2
multiphase,gos-sip-y,gos-sipy,1,3,2
questionnaire,gos-sip-y,gos-sipy,1,3,2
phobia,gos-sip-y,gos-sipy,1,3,2
unresponsive,gos-sip-y,gos-sipy,1,3,2
luminous,gos-sip-y,gos-sipy,1,3,2
wheel,gos-sip-y,gos-sipy,1,3,2
touchdown,gos-sip-y,gos-sipy,1,3,2
john,gos-sip-y,gos-sipy,1,3,2
effeminacy,gos-sip-y,gos-sipy,1,3,2
argon,gos-sip-y,gos-sipy,1,3,2
ingredient,gos-sip-y,gos-sipy,1,3,2
myriad,gos-sip-y,gos-sipy,1,3,2
conjoint,gos-sip-y,gos-sipy,1,3,2
ferromagnetic,gos-sip-y,gos-sipy,1,3,2
tucker,gos-sip-y,gos-sipy,1,3,2
jury,gos-sip-y,gos-sipy,1,3,2
candidacy,gos-sip-y,gos-sipy,1,3,2
foretaste,gos-sip-y,gos-sipy,1,3,2
habitat,gos-sip-y,gos-sipy,1,3,2
stutter,gos-sip-y,gos-sipy,1,3,2
metronome,gos-sip-y,gos-sipy,1,3,2
heartland,gos-sip-y,gos-sipy,1,3,2
shiftless,gos-sip-y,gos-sipy,1,3,2
divergence,gos-sip-y,gos-sipy,1,3,2
slick,gos-sip-y,gos-sipy,1,3,2
dreadful,gos-sip-y,gos-sipy,1,3,2
butterfly,gos-sip-y,gos-sipy,1,3,2
uninsulated,gos-sip-y,gos-sipy,1,3,2
unattainable,gos-sip-y,gos-sipy,1,3,2
design,gos-sip-y,gos-sipy,1,3,2
crystallography,gos-sip-y,gos-sipy,1,3,2
unquantified,gos-sip-y,gos-sipy,1,3,2
conspecific,gos-sip-y,gos-sipy,1,3,2
volcanism,gos-sip-y,gos-sipy,1,3,2
blink,gos-sip-y,gos-sipy,1,3,2
nonparticipation,gos-sip-y,gos-sipy,1,3,2
shelve,gos-sip-y,gos-sipy,1,3,2
unlisted,gos-sip-y,gos-sipy,1,3,2
section,gos-sip-y,gos-sipy,1,3,2
depletion,gos-sip-y,gos-sipy,1,3,2
sierra,gos-sip-y,gos-sipy,1,3,2
culture,gos-sip-y,gos-sipy,1,3,2
corsage,gos-sip-y,gos-sipy,1,3,2
medically,gos-sip-y,gos-sipy,1,3,2
bantering,gos-sip-y,gos-sipy,1,3,2
coasting,gos-sip-y,gos-sipy,1,3,2
impeach,gos-sip-y,gos-sipy,1,3,2
menace,gos-sip-y,gos-sipy,1,3,2
violator,gos-sip-y,gos-sipy,1,3,2
sow,gos-sip-y,gos-sipy,1,3,2
heady,gos-sip-y,gos-sipy,1,3,2
unseat,gos-sip-y,gos-sipy,1,3,2
shipwreck,gos-sip-y,gos-sipy,1,3,2
unwitting,gos-sip-y,gos-sipy,1,3,2
firm,gos-sip-y,gos-sipy,1,3,2
furnished,gos-sip-y,gos-sipy,1,3,2
peppered,gos-sip-y,gos-sipy,1,3,2
veranda,gos-sip-y,gos-sipy,1,3,2
spectroscopy,gos-sip-y,gos-sipy,1,3,2
sonic,gos-sip-y,gos-sipy,1,3,2
overture,gos-sip-y,gos-sipy,1,3,2
technocrat,gos-sip-y,gos-sipy,1,3,2
hallow,gos-sip-y,gos-sipy,1,3,2
examiner,gos-sip-y,gos-sipy,1,3,2
excruciatingly,gos-sip-y,gos-sipy,1,3,2
usurer,gos-sip-y,gos-sipy,1,3,2
hereabouts,gos-sip-y,gos-sipy,1,3,2
explicable,gos-sip-y,gos-sipy,1,3,2
misapply,gos-sip-y,gos-sipy,1,3,2
unilaterally,gos-sip-y,gos-sipy,1,3,2
bebop,gos-sip-y,gos-sipy,1,3,2
firmware,gos-sip-y,gos-sipy,1,3,2
parasite,gos-sip-y,gos-sipy,1,3,2
exert,gos-sip-y,gos-sipy,1,3,2
stodgy,gos-sip-y,gos-sipy,1,3,2
skinner,gos-sip-y,gos-sipy,1,3,2
gratitude,gos-sip-y,gos-sipy,1,3,2
ineffectual,gos-sip-y,gos-sipy,1,3,2
reference,gos-sip-y,gos-sipy,1,3,2
windlass,gos-sip-y,gos-sipy,1,3,2
golly,gos-sip-y,gos-sipy,1,3,2
segregate,gos-sip-y,gos-sipy,1,3,2
nympholepsy,gos-sip-y,gos-sipy,1,3,2
pitifully,gos-sip-y,gos-sipy,1,3,2
majority,gos-sip-y,gos-sipy,1,3,2
neural,gos-sip-y,gos-sipy,1,3,2
compaction,gos-sip-y,gos-sipy,1,3,2
rocketry,gos-sip-y,gos-sipy,1,3,2
troupe,gos-sip-y,gos-sipy,1,3,2
order,gos-sip-y,gos-sipy,1,3,2
gingham,gos-sip-y,gos-sipy,1,3,2
assessment,gos-sip-y,gos-sipy,1,3,2
husbandry,gos-sip-y,gos-sipy,1,3,2
cerebellum,gos-sip-y,gos-sipy,1,3,2
overprint,gos-sip-y,gos-sipy,1,3,2
stinky,gos-sip-y,gos-sipy,1,3,2
wrongful,gos-sip-y,gos-sipy,1,3,2
bidder,gos-sip-y,gos-sipy,1,3,2
uneaten,gos-sip-y,gos-sipy,1,3,2
paraffin,gos-sip-y,gos-sipy,1,3,2
fearsome,gos-sip-y,gos-sipy,1,3,2
hawthorn,gos-sip-y,gos-sipy,1,3,2
meaning,gos-sip-y,gos-sipy,1,3,2
auxiliary,gos-sip-y,gos-sipy,1,3,2
maggot,gos-sip-y,gos-sipy,1,3,2
lewd,gos-sip-y,gos-sipy,1,3,2
underarm,gos-sip-y,gos-sipy,1,3,2
whiten,gos-sip-y,gos-sipy,1,3,2
volatile,gos-sip-y,gos-sipy,1,3,2
wantonly,gos-sip-y,gos-sipy,1,3,2
functional,gos-sip-y,gos-sipy,1,3,2
pane,gos-sip-y,gos-sipy,1,3,2
turpitude,gos-sip-y,gos-sipy,1,3,2
executive,gos-sip-y,gos-sipy,1,3,2
orphanage,gos-sip-y,gos-sipy,1,3,2
bronchial,gos-sip-y,gos-sipy,1,3,2
toolbox,gos-sip-y,gos-sipy,1,3,2
eyewitness,gos-sip-y,gos-sipy,1,3,2
guidance,gos-sip-y,gos-sipy,1,3,2
cylinder,gos-sip-y,gos-sipy,1,3,2
unprotected,gos-sip-y,gos-sipy,1,3,2
clearing,gos-sip-y,gos-sipy,1,3,2
ribosome,gos-sip-y,gos-sipy,1,3,2
triathlon,gos-sip-y,gos-sipy,1,3,2
whereon,gos-sip-y,gos-sipy,1,3,2
handicapped,gos-sip-y,gos-sipy,1,3,2
craft,gos-sip-y,gos-sipy,1,3,2
switchboard,gos-sip-y,gos-sipy,1,3,2
sonorous,gos-sip-y,gos-sipy,1,3,2
solder,gos-sip-y,gos-sipy,1,3,2
these,gos-sip-y,gos-sipy,1,3,2
unapproachable,gos-sip-y,gos-sipy,1,3,2
maturation,gos-sip-y,gos-sipy,1,3,2
bemusement,gos-sip-y,gos-sipy,1,3,2
whistle,gos-sip-y,gos-sipy,1,3,2
though,gos-sip-y,gos-sipy,1,3,2
pterodactyl,gos-sip-y,gos-sipy,1,3,2
concentric,gos-sip-y,gos-sipy,1,3,2
inquisitor,gos-sip-y,gos-sipy,1,3,2
chapter,gos-sip-y,gos-sipy,1,3,2
tenancy,gos-sip-y,gos-sipy,1,3,2
twelve,gos-sip-y,gos-sipy,1,3,2
curie,gos-sip-y,gos-sipy,1,3,2
decorate,gos-sip-y,gos-sipy,1,3,2
plush,gos-sip-y,gos-sipy,1,3,2
state,gos-sip-y,gos-sipy,1,3,2
perpendicular,gos-sip-y,gos-sipy,1,3,2
rising,gos-sip-y,gos-sipy,1,3,2
midwifery,gos-sip-y,gos-sipy,1,3,2
triggering,gos-sip-y,gos-sipy,1,3,2
impute,gos-sip-y,gos-sipy,1,3,2
austral,gos-sip-y,gos-sipy,1,3,2
epigraphy,gos-sip-y,gos-sipy,1,3,2
cartouche,gos-sip-y,gos-sipy,1,3,2
cyberpunk,gos-sip-y,gos-sipy,1,3,2
unsung,gos-sip-y,gos-sipy,1,3,2
indentation,gos-sip-y,gos-sipy,1,3,2
superposed,gos-sip-y,gos-sipy,1,3,2
balmy,gos-sip-y,gos-sipy,1,3,2
kindhearted,gos-sip-y,gos-sipy,1,3,2
meatball,gos-sip-y,gos-sipy,1,3,2
pheasant,gos-sip-y,gos-sipy,1,3,2
nourish,gos-sip-y,gos-sipy,1,3,2
infinitive,gos-sip-y,gos-sipy,1,3,2
cheap,gos-sip-y,gos-sipy,1,3,2
cuckold,gos-sip-y,gos-sipy,1,3,2
butane,gos-sip-y,gos-sipy,1,3,2
unpromising,gos-sip-y,gos-sipy,1,3,2
dustpan,gos-sip-y,gos-sipy,1,3,2
paella,gos-sip-y,gos-sipy,1,3,2
dictatorial,gos-sip-y,gos-sipy,1,3,2
smash,gos-sip-y,gos-sipy,1,3,2
offensively,gos-sip-y,gos-sipy,1,3,2
supercritical,gos-sip-y,gos-sipy,1,3,2
obediently,gos-sip-y,gos-sipy,1,3,2
army,gos-sip-y,gos-sipy,1,3,2
offhand,gos-sip-y,gos-sipy,1,3,2
exhibit,gos-sip-y,gos-sipy,1,3,2
postpone,gos-sip-y,gos-sipy,1,3,2
squash,gos-sip-y,gos-sipy,1,3,2
superordinate,gos-sip-y,gos-sipy,1,3,2
dictatorship,gos-sip-y,gos-sipy,1,3,2
daze,gos-sip-y,gos-sipy,1,3,2
reborn,gos-sip-y,gos-sipy,1,3,2
cuttlefish,gos-sip-y,gos-sipy,1,3,2
apostle,gos-sip-y,gos-sipy,1,3,2
dislike,gos-sip-y,gos-sipy,1,3,2
intercept,gos-sip-y,gos-sipy,1,3,2
bray,gos-sip-y,gos-sipy,1,3,2
repel,gos-sip-y,gos-sipy,1,3,2
bide,gos-sip-y,gos-sipy,1,3,2
phosphatase,gos-sip-y,gos-sipy,1,3,2
tundra,gos-sip-y,gos-sipy,1,3,2
reflux,gos-sip-y,gos-sipy,1,3,2
coveted,gos-sip-y,gos-sipy,1,3,2
absolutely,gos-sip-y,gos-sipy,1,3,2
diffidence,gos-sip-y,gos-sipy,1,3,2
grater,gos-sip-y,gos-sipy,1,3,2
horsepower,gos-sip-y,gos-sipy,1,3,2
stupidity,gos-sip-y,gos-sipy,1,3,2
sustainably,gos-sip-y,gos-sipy,1,3,2
outcrop,gos-sip-y,gos-sipy,1,3,2
emollient,gos-sip-y,gos-sipy,1,3,2
lyre,gos-sip-y,gos-sipy,1,3,2
pastoral,gos-sip-y,gos-sipy,1,3,2
conditioner,gos-sip-y,gos-sipy,1,3,2
invert,gos-sip-y,gos-sipy,1,3,2
critical,gos-sip-y,gos-sipy,1,3,2
ingenious,gos-sip-y,gos-sipy,1,3,2
packed,gos-sip-y,gos-sipy,1,3,2
kindling,gos-sip-y,gos-sipy,1,3,2
diuretic,gos-sip-y,gos-sipy,1,3,2
emission,gos-sip-y,gos-sipy,1,3,2
professedly,gos-sip-y,gos-sipy,1,3,2
cardiac,gos-sip-y,gos-sipy,1,3,2
bagatelle,gos-sip-y,gos-sipy,1,3,2
snuffle,gos-sip-y,gos-sipy,1,3,2
derail,gos-sip-y,gos-sipy,1,3,2
ministerial,gos-sip-y,gos-sipy,1,3,2
multilayer,gos-sip-y,gos-sipy,1,3,2
tahr,gos-sip-y,gos-sipy,1,3,2
dross,gos-sip-y,gos-sipy,1,3,2
coal,gos-sip-y,gos-sipy,1,3,2
pleasurable,gos-sip-y,gos-sipy,1,3,2
punctuality,gos-sip-y,gos-sipy,1,3,2
orthogonal,gos-sip-y,gos-sipy,1,3,2
parallax,gos-sip-y,gos-sipy,1,3,2
hotel,gos-sip-y,gos-sipy,1,3,2
lubber,gos-sip-y,gos-sipy,1,3,2
each,gos-sip-y,gos-sipy,1,3,2
receiver,gos-sip-y,gos-sipy,1,3,2
poplar,gos-sip-y,gos-sipy,1,3,2
teaspoon,gos-sip-y,gos-sipy,1,3,2
forester,gos-sip-y,gos-sipy,1,3,2
verbiage,gos-sip-y,gos-sipy,1,3,2
reagent,gos-sip-y,gos-sipy,1,3,2
poseur,gos-sip-y,gos-sipy,1,3,2
grimly,gos-sip-y,gos-sipy,1,3,2
overshot,gos-sip-y,gos-sipy,1,3,2
fallible,gos-sip-y,gos-sipy,1,3,2
extent,gos-sip-y,gos-sipy,1,3,2
echo,gos-sip-y,gos-sipy,1,3,2
surprise,gos-sip-y,gos-sipy,1,3,2
thorny,gos-sip-y,gos-sipy,1,3,2
tight,gos-sip-y,gos-sipy,1,3,2
goalpost,gos-sip-y,gos-sipy,1,3,2
preterite,gos-sip-y,gos-sipy,1,3,2
those,gos-sip-y,gos-sipy,1,3,2
classification,gos-sip-y,gos-sipy,1,3,2
resistivity,gos-sip-y,gos-sipy,1,3,2
hack,gos-sip-y,gos-sipy,1,3,2
frostbitten,gos-sip-y,gos-sipy,1,3,2
discomfort,gos-sip-y,gos-sipy,1,3,2
nitrate,gos-sip-y,gos-sipy,1,3,2
bachelor,gos-sip-y,gos-sipy,1,3,2
convince,gos-sip-y,gos-sipy,1,3,2
wearable,gos-sip-y,gos-sipy,1,3,2
viciousness,gos-sip-y,gos-sipy,1,3,2
emasculate,gos-sip-y,gos-sipy,1,3,2
escalate,gos-sip-y,gos-sipy,1,3,2
subvention,gos-sip-y,gos-sipy,1,3,2
dram,gos-sip-y,gos-sipy,1,3,2
bubbly,gos-sip-y,gos-sipy,1,3,2
aseptic,gos-sip-y,gos-sipy,1,3,2
kale,gos-sip-y,gos-sipy,1,3,2
will,gos-sip-y,gos-sipy,1,3,2
roundup,gos-sip-y,gos-sipy,1,3,2
join,gos-sip-y,gos-sipy,1,3,2
extremist,gos-sip-y,gos-sipy,1,3,2
dor,gos-sip-y,gos-sipy,1,3,2
conjure,gos-sip-y,gos-sipy,1,3,2
undress,gos-sip-y,gos-sipy,1,3,2
shock,gos-sip-y,gos-sipy,1,3,2
optician,gos-sip-y,gos-sipy,1,3,2
or,gos-sip-y,gos-sipy,1,3,2
overcrowding,gos-sip-y,gos-sipy,1,3,2
